aplikasi,fold,text,true,pred,status
Blibli,2,Belanja tanpa blabla ya di Blibli.,positif,positif,BENAR
Blibli,2,"Uang refund aku udah 3 hari lebih belum dikembalikan, padahal kalo aplikasi oren atau hijau, proses refund uang cepet bgt, ini katanya harus nunggu 3 hari kerja, lah ini udah lebih, kocak",negatif,negatif,BENAR
Blibli,2,"lambat penaganan jelek paling parah ni shop mana refund uang lama gila, cs nya pake antrean ngartis bet ni apk mana ribet bnget",negatif,negatif,BENAR
Blibli,2,sangat memuaskan,positif,positif,BENAR
Blibli,2,mantaf👍👍👍🔥🔥,positif,positif,BENAR
Blibli,2,nice app,positif,positif,BENAR
Blibli,2,belinya aman dan nyaman,positif,positif,BENAR
Blibli,2,Barang selalu ori dan murah,positif,positif,BENAR
Blibli,2,"mudah digunakan, dan gampang prosesnya",positif,positif,BENAR
Blibli,2,lihat influencer yg memviralkan customer dipukul oleh pihak store dan Blibli tidak ada sedikitpun membantu customer itu....,negatif,negatif,BENAR
Blibli,2,"Bali barang pake pay later pas di cancel ga balik lagi limitnya bilangnya udah balik pas di cek gaada, di suruh tunggu 10 hari sm adminnya tapi ttp ga balik",negatif,negatif,BENAR
Blibli,2,"Sudah loginnya dipersulit, dari apk dialihkan ke web. pembayarannya juga ribet, pake ewallet akunnya harus sama dgn nmr yang pas daftar akun bb.",negatif,negatif,BENAR
Blibli,2,"tampilannya bagus, belanja jadi lebih mudah.",positif,positif,BENAR
Blibli,2,good,positif,positif,BENAR
Blibli,2,"bermanfaat, mudah digunakan dan menyenangkan berbelanja di blibli",positif,positif,BENAR
Blibli,2,"bli bli pelit voucher pengguna baru, masa selalu habis terus, ga seperti platform lain begitu setelah daftar langsung bisa pakai voucher promo pengguna baru😪",negatif,negatif,BENAR
Blibli,2,good,positif,positif,BENAR
Blibli,2,ok,positif,positif,BENAR
Blibli,2,ok,positif,positif,BENAR
Blibli,2,mantul aplikasi nya,positif,positif,BENAR
Blibli,2,pertama kali beli di blibli udah kena tipu 2jt lebih. beli hp A16 krn hp yg saat ini dipakai sdh hampir 5th & tombol suara sdh rusak. di saat pengiriman tgl 9 juni 2025 datang 3 barang dan salah satunya dr blibli. paket yg dari blibli sy buka paling akhir. pas unboxing paket 1&2 saya video dan paket tanpa masalah. meskipun beli dari toko yg bukan official store. nah. paket yg dari blibli ini sy buka terlbh dahulu tnpa video. saat cek isinya ternyata di isi TEH KOTAK. ngk lagi beli disini,negatif,negatif,BENAR
Blibli,2,mantap,positif,positif,BENAR
Blibli,2,mantul,positif,positif,BENAR
Blibli,3,bagus sekali saya suka,positif,positif,BENAR
Blibli,3,keren,positif,positif,BENAR
Blibli,3,semoga pelayanan Blibli memuaskan sesuai dgn pesanan saya nantinya,positif,positif,BENAR
Blibli,3,"Mantap kawan,trmks 🥰😘👍",positif,positif,BENAR
Blibli,3,mantul,positif,positif,BENAR
Blibli,3,mantap,positif,positif,BENAR
Blibli,3,Bagus,positif,positif,BENAR
Blibli,3,gas,positif,positif,BENAR
Blibli,3,mantap dah,positif,positif,BENAR
Blibli,3,Bagus App $BELI,positif,positif,BENAR
Blibli,3,layanan yang cepat,positif,positif,BENAR
Blibli,3,mantab,positif,positif,BENAR
Blibli,3,membantu,positif,positif,BENAR
Blibli,3,"makin kesini makin buruk pelayanannya, main batalkan pesanan secara sepihak tanpa ada penjelasan.refund lama sekali serta voucher yang dipakai jadi tidak bisa digunakan untuk pesan ulang pantas saja e commerce ini sepi dibanding shopee Dan lazada",negatif,negatif,BENAR
Blibli,3,"jir kna tipu isi saldo d app ini dari smalam kga masuk""...malah d pinta no nik ktp parah hati"" para penguna baru ...biar kga ada yg kena tipu lagi kya saya",negatif,negatif,BENAR
Blibli,3,Serba cepat,positif,positif,BENAR
Blibli,3,"E-com terrr trusted pokoknya, keren jga performanya",positif,positif,BENAR
Blibli,3,mantap,positif,positif,BENAR
Blibli,3,terbaik,positif,positif,BENAR
Blibli,3,"suara notifnya cempreng, kurang kreatif. masi mending punya tokped sama shopee. selera yg pilih sound notif blibli jelek, bikin pengguna risih. jangan pakai alibi ""kalo gk mau berisik matiin notif"". emang karyawan blibli gk kreatif aja. ganti aja sound notifnya, bikin gedeg",negatif,negatif,BENAR
Blibli,3,mantap,positif,positif,BENAR
Blibli,3,terbaik dan sangat nyaman digunakan,positif,positif,BENAR
Blibli,3,user friendly,positif,positif,BENAR
Blibli,3,ok,positif,positif,BENAR
Blibli,3,keren banget,positif,positif,BENAR
Blibli,3,"admin lambat responnya,sama sekali tidak membantu masalah costumer,cuma kebanyakan puisi aja adminnya",negatif,negatif,BENAR
Blibli,3,cepat dan mudah,positif,positif,BENAR
Blibli,3,Terbaikkkkk,positif,positif,BENAR
Blibli,3,"Poin Blibli itu gak berguna sama sekali . Baru juga poin terkumpul, sebulan kemudian kadaluarsa. Mending hapus aja itu poin. Aplikasinya pun lelet banget.",negatif,negatif,BENAR
Blibli,3,mudah dan harganya itu lho,positif,positif,BENAR
Blibli,3,mantap,positif,positif,BENAR
Blibli,3,suka aplikasi cepat,positif,positif,BENAR
Blibli,3,ok baik,positif,positif,BENAR
Blibli,3,ada voucher dan saya berterima kasih atas vc yg di berikan untuk pelanggan baru,positif,positif,BENAR
Blibli,3,gilsss promoonya mantap,positif,positif,BENAR
Blibli,3,mantul = mantap btuul,positif,positif,BENAR
Blibli,3,mudah di operasikan,positif,positif,BENAR
Blibli,3,"payah paylaternya sudah mengenakan denda pd saya, padahal belum lewat dari jatuh tempo. awal juli, sue.",negatif,negatif,BENAR
Blibli,3,baik,positif,positif,BENAR
Blibli,3,"aku mau beli kebaya disini apk blibli aja susah banget, msk gak bisa di byr, sdgkn kebayanya cuma bisa di order lwat sini lagi kesal sekali apk apa ini",negatif,negatif,BENAR
Blibli,3,"Aplikasi sudah terkenal dan sudah lama pesan barang toko belum proses resi belum muncul tidak bisa batalkan muncul notifikasi gangguan cobalagi dicoba berulang² kali jeda beberapa menit beberapa jam tetap tidak bisa, chat cs pembayaran Qris tidak bisa dibatalkan, Kaya pemula banget batalkan doang apa susahnya jika tidak bisa mngembalikan saldo Qris bisa masukan kesaldo blipay, aplikasi lain bisa batalkan pesanan jika belum muncul resi bahkan sudah muncul resi bisa dibatalkan juga",negatif,negatif,BENAR
Blibli,3,"Ribet banget kalau mau tanya produk dibliblu,, bertele tele,,, trus yg jawab bukan brand langsung tapi cs blibli,, jadi a u a u jawabnya,, capek ngetiknya,,ribet daah",negatif,negatif,BENAR
Blibli,3,Mantap Blibli,positif,positif,BENAR
Blibli,3,i like it...,positif,positif,BENAR
Blibli,3,ribet ngajuin paylater nya padahal sudah saya buat sesuai ketentuan. dn itu juga pakai nomor perusahaan yg sesuai yltapi ga bisa aneh,negatif,negatif,BENAR
Blibli,3,mantap,positif,positif,BENAR
Blibli,3,"APK Gembel,Top Up Token Pln Dari Pagi Udah Mau Sore Ga Masuk2...duit udah dipotong 👎🏻",negatif,negatif,BENAR
Blibli,3,mantap 🔥🔥🔥🔥🔥,positif,positif,BENAR
Blibli,3,top bgt,positif,positif,BENAR
Blibli,3,"Bintang 1 aja dulu, kecewa banget! ada notif promo diskon 50% dengan metode pembayaran bliblipaylater, jadi antusias tuh. Pengajuan bliblipaylater harus upgrade bliblipay dulu, dan untuk upgrade bliblipay harus memiliki rekening blu, mulai mumet tuh. Daftar rekening blu sangat ribet tapi akhirnya selesai, buka bliblipay juga sudah, tapi setelah mengajukan bliblipaylater ""Pengajuan ditolak"" dengan alasan lokasi belum termasuk jangakauan layanan. HEBAT!",negatif,negatif,BENAR
Blibli,3,"awas beli barang di blibli dianiaya entar,check kasus penganiayaan pihak blibli ke costumer, tersebar di internet beritanya. #boikotblibli",negatif,negatif,BENAR
Blibli,3,mantap,positif,positif,BENAR
Blibli,3,ui / ux nya top 🚀,positif,positif,BENAR
Blibli,3,buat apa ngasih promo klo kaga bisa di pake !!!! sue udah bela belain download,negatif,negatif,BENAR
Blibli,3,"pesanan di batalkan, karena tiba² seller bilang stock kosong. dan dana refund harus di tunggu 1-3 hari. e-commerce macam apa yang menyusahkan pembeli. mau checkout barang lain yang di tahan. parah!!",negatif,negatif,BENAR
Blibli,3,good,positif,positif,BENAR
Blibli,3,MANTAPP,positif,positif,BENAR
Blibli,3,mantap pokonya wajib download,positif,positif,BENAR
Blibli,4,ok mantap,positif,positif,BENAR
Blibli,4,"setiap bulan pengiriman selalu lewat dari estimasi, harus selalu dikomplain baru dikirim !!!!! agent pun gak profesional!!!!!",negatif,negatif,BENAR
Blibli,4,bagus pasti ori,positif,positif,BENAR
Blibli,4,mantap,positif,positif,BENAR
Blibli,4,mantap,positif,positif,BENAR
Blibli,4,ok sippp,positif,positif,BENAR
Blibli,4,mantap,positif,positif,BENAR
Blibli,4,mantap lebih hemat lebih mudah cepat terbaik blibi,positif,positif,BENAR
Blibli,4,terbaik,positif,positif,BENAR
Blibli,4,Good,positif,positif,BENAR
Blibli,4,pengembalian dana saya blm masuk sampe saat ini aneh ini aplikasi. seharusnya dikembalikan bukan di tukar pocer pengalmn pertma blnja sangat jelek aplikasi ini tapi.,negatif,negatif,BENAR
Blibli,4,aplikasi yang bagus,positif,positif,BENAR
Blibli,4,bagus,positif,positif,BENAR
Blibli,4,luar biasa,positif,positif,BENAR
Blibli,4,keren simpel,positif,positif,BENAR
Blibli,4,mantab dan cepat,positif,positif,BENAR
Blibli,4,"buruk , pelayanan buruk retur duitnya ga balik lagi ga tau kemana",negatif,negatif,BENAR
Blibli,4,"memudahkan sekali semuanya,belanja dll",positif,positif,BENAR
Blibli,4,mntap betul,positif,positif,BENAR
Blibli,4,mantap,positif,positif,BENAR
Blibli,4,awesome,positif,positif,BENAR
Blibli,4,aplikasi yang harus selalu ada tiap saya ganti hp. terimakasih blibli.,positif,positif,BENAR
Blibli,4,kelengkapan barang yg dijual di apk ini tdk selengkap di shopee&tokped. dan penggunaan poin cashback tdk bisa sepenuhnya digunakan seperti shopee.,negatif,negatif,BENAR
Blibli,4,cpt..tdk ribet..,positif,positif,BENAR
Blibli,4,"pengembalian dananya susah, pesanan udah diretur udh dikirim balik barannya tp ditolak tp jd zonk barang ga dapet duit pun ilang",negatif,negatif,BENAR
Blibli,4,mantap,positif,positif,BENAR
Blibli,4,"tolong dong kurir nya di tegasin lagi, jgn males buat menghubungi cust.. masa alamat saya sudah lengkap, masih di bilang alamat ga lengkap, kadang org nya tidak di rumah (pdhal ada). no. wa pun aktip terus tapi ga ada menghubungi, sampe akhirnya paketnya gagal dikirim.. sudah brp kli terjadi.. sangat meresahkan. !! tolong ya Blibi di kasih sanksi saja kurir yg malesan gitu !!",negatif,negatif,BENAR
Blibli,4,"apk apa ini woy, pesanan 2 hari proses tiba""di cancel kalo niat bikin event yang serius Napa...",negatif,negatif,BENAR
Blibli,4,mantap poll,positif,positif,BENAR
Blibli,4,mantap begitu bayar langsung muncul konfirmasi pembayaran telah diterima blibli.,positif,positif,BENAR
Blibli,4,sangat puas,positif,positif,BENAR
Blibli,4,notifikasi promo sangat mengganggu dan tidak bisa langsung dihapus tanpa meng-klik iklan,negatif,negatif,BENAR
Blibli,4,"ok,banget",positif,positif,BENAR
Blibli,4,bagus bisa membantu kebutuhan,positif,positif,BENAR
Blibli,4,mantap,positif,positif,BENAR
Blibli,4,service nya bagus app mudah di gunakan,positif,positif,BENAR
Blibli,4,bagus lengkap,positif,positif,BENAR
Blibli,4,"BLIBLI emang punya ekspidisi sendiri , karna saya mantan kurir blibli",positif,positif,BENAR
Blibli,4,mantapp!!!,positif,positif,BENAR
Blibli,4,mudah dan bagus productnya,positif,positif,BENAR
Blibli,4,"ongkir terlalu mahal padahal pengiriman dekat,gk bisa ambil ditempat",negatif,negatif,BENAR
Blibli,4,gooodddd,positif,positif,BENAR
Blibli,4,mantap lebih satset daripada shopee,positif,positif,BENAR
Blibli,4,"Sistem refund harus hold dulu, aplikasi sering error",negatif,negatif,BENAR
Blibli,4,Blibli mantap betul,positif,positif,BENAR
Blibli,4,keren,positif,positif,BENAR
Blibli,4,ok,positif,positif,BENAR
Blibli,4,selisi harga sama orens dan hijau lumayan jau,negatif,negatif,BENAR
Blibli,4,cukup bagus dengan harganya,positif,positif,BENAR
Blibli,4,"anjir iklan yg suka muncul ganggu bgt LG lihat YouTube tik tok mun cul mulu,dah download harganya ga da yg murah, ga da yg diskon dh gue coba",negatif,negatif,BENAR
Blibli,4,mantappp betul,positif,positif,BENAR
Blibli,4,bangus,positif,positif,BENAR
Blibli,4,Aplikasi nya user friendly. Gak ribet. Mantap betulll.,positif,positif,BENAR
Blibli,4,uang saya tidak bisa ditarik kembali saat di tarik malah saldo saya hilang!!!,negatif,negatif,BENAR
Blibli,5,ok,positif,positif,BENAR
Blibli,5,kecewa bgt pengiriman lama! cs ga jawab sesuai intruksi! pdhl baru join kirain oke ternyata gk bgt baru kali ini kesel,negatif,negatif,BENAR
Blibli,5,Terimakasih Blibli Barang yang kami butuhkan hanya tersedia disini.,positif,positif,BENAR
Blibli,5,bagus,positif,positif,BENAR
Blibli,5,good,positif,positif,BENAR
Blibli,5,"aplikasi mudah di gunakan,kualitas barang jaminan original.",positif,positif,BENAR
Blibli,5,mantabbb,positif,positif,BENAR
Blibli,5,bagus n puas,positif,positif,BENAR
Blibli,5,mantap,positif,positif,BENAR
Blibli,5,mantaapppp,positif,positif,BENAR
Blibli,5,mudah menggunakan pembelian,positif,positif,BENAR
Blibli,5,mudah banget pembayarannya,positif,positif,BENAR
Blibli,5,good,positif,positif,BENAR
Blibli,5,sangat membantu,positif,positif,BENAR
Blibli,5,daebak!!,positif,positif,BENAR
Blibli,5,"wah gila ulasannya pas di awal bintang 5 tapi pas di cek rata"" bintang1 semu ini ulasan terbaru padahal",negatif,negatif,BENAR
Blibli,5,mantap,positif,positif,BENAR
Blibli,5,blibli sangat membantu,positif,positif,BENAR
Blibli,5,"Dana refound masuknya lama.. sudah satu minggu belum masuk rekening, pakai Payleter malah dana refound jadi voucher belanja itupun masuknya satu minggu.. trus gemana kalo mau belanja lagi.. sedang voucer refound di kasih waktu 1 minggu hangus.. lah kocak, uang kita sendiri bisa hangus ya kocak.. jaminan ori cuma berlaku buat toko yang di kelola blibli ya. pengiriman tergantung jenis expedisi.. tapi retur barang syaratnya ribet dan bikin muak.. terlalu bertele tele.. terlalu menyusahkan konsumen",negatif,negatif,BENAR
Blibli,5,keren bisa buat bayar PBB kota palu,positif,positif,BENAR
Blibli,5,keren,positif,positif,BENAR
Blibli,5,Bisa²nya iklan smpe ke hp ku bb memang iklan anjg,negatif,negatif,BENAR
Blibli,5,"expedisi nya bes expres kaya ga siap, kurir sudah minta sharelok pas di kasih ga ada kabar malah paket ga di kirim. paket ku 2 Minggu ga sampe dan chat cs pun ga ada kejelasan sampe sekarang,",negatif,negatif,BENAR
Blibli,5,ok,positif,positif,BENAR
Blibli,5,baik,positif,positif,BENAR
Blibli,5,mantep,positif,positif,BENAR
Blibli,5,ituu kalo ada masalah responyaa lama sekali si min,negatif,negatif,BENAR
Blibli,5,"Oeder barang dicancel. Sama seller juga uda dicancel langsung. Tapi sama blibli dana refund ditahan2 sampe 3 hari ga balik2 juga. Parahhh su barang ga dapet, duit ga balik. Ga tau nunggu berapa lama lagi. Duit puluhan ribu doank aja susah banget minta balikin. Ga lagi2 dah.",negatif,negatif,BENAR
Blibli,5,"Bli Bli tambah keren, mulai menyukai lagi",positif,positif,BENAR
Blibli,5,GAK ADA PROMO SAMA SEKALI DAN ONGKIRNYA MAHALLLLLL BANGETTTTTTTT,negatif,negatif,BENAR
Blibli,5,produk yg dijual berkualitas Dan pengirimannya cepat,positif,positif,BENAR
Blibli,5,"lebih keren, mudah di pahami",positif,positif,BENAR
Blibli,5,aman,positif,positif,BENAR
Blibli,5,semoga sukses selalu 👍,positif,positif,BENAR
Blibli,5,sangat membantu,positif,positif,BENAR
Blibli,5,ok,positif,positif,BENAR
Blibli,5,Blibli mantap sering dpt harga murah dr aplikasi lain,positif,positif,BENAR
Blibli,5,"suka bgt sama promo pelanggan barunya,, dibelanjain 100% Terimakasih blibli",positif,positif,BENAR
Blibli,5,baik,positif,positif,BENAR
Blibli,5,mantap blibli,positif,positif,BENAR
Blibli,5,nice,positif,positif,BENAR
Blibli,5,aplikasi yg bagus dan sangat menunjang untuk kebutuhan sehari hari,positif,positif,BENAR
Blibli,5,mantap banyak promo menarik,positif,positif,BENAR
Blibli,5,ngadain promo ultah d jam 19.00 tapi voucher 20% gaib bgt. dan ga pernah dapet,negatif,negatif,BENAR
Blibli,5,cukup baik,positif,positif,BENAR
Blibli,5,proses mudah dan cepat,positif,positif,BENAR
Blibli,5,keren,positif,positif,BENAR
Blibli,5,gampang dan praktis,positif,positif,BENAR
Blibli,5,"parah semua promo dan vocher selalu di cancle, pake vocher BCA dicancle, vocher referal cancle vocher toko cancle paraaaahhh",negatif,negatif,BENAR
Blibli,5,sistem nya aneh setiap mau batalkan pesanan sistem eror mulu,negatif,negatif,BENAR
Blibli,5,"biaya admin/komisi sangat tidak masak akal masak pesanan produk 79rb potongan nya sampai 8,327 rupiah.sangat tidak rekomen",negatif,negatif,BENAR
Blibli,5,puas,positif,positif,BENAR
Blibli,5,mantul,positif,positif,BENAR
Blibli,5,saya menyesal belanja lewat blibli.. paket nyasar dan blibli care tidak solutif serta menyalahkan pembeli,negatif,negatif,BENAR
Blibli,5,mantab Lah beli beli ..mutu terjamin..tingkatkan terus,positif,positif,BENAR
Blibli,5,Blibli ok.,positif,positif,BENAR
Blibli,5,mantap,positif,positif,BENAR
Blibli,5,Joss banget,positif,positif,BENAR
Blibli,5,baik baik saj,positif,positif,BENAR
Blibli,5,sangat membantu,positif,positif,BENAR
Blibli,5,bagus banget appnya,positif,positif,BENAR
