label,content,clean,norm,stop,token,stem
negatif,saya di tipu di tokopedia,saya di tipu di tokopedia, saya di tipu di tokopedia , tipu di tokopedia ,"['tipu', 'di', 'tokopedia']",tipu di tokopedia
netral,bagussss bangett,bagussss bangett, bagussss bangett , bagussss bangett ,"['bagussss', 'bangett']",bagussss bangett
netral,terimah kasih,terimah kasih, terimah kasih , terimah kasih ,"['terimah', 'kasih']",terimah kasih
positif,saya puas #tuanmudasitinjak_gerry,saya puas, saya puas , puas ,['puas'],puas
negatif,"halah rusak, saya dapat spin dan dapat hadiah kupon 2,4jt dengan syarat belanja 2 produk, pas saya baca syarat dan ketentuannya tidak ada detail minimal pembelian, ya saya gas lah beli 2 produk, habis beli langsung ada tulisan selamat anda dapat kupon 2,4 juta, pas di klik langsung ilang entah kemana???!!",halah rusak saya dapat spin dan dapat hadiah kupon 24jt dengan syarat belanja 2 produk pas saya baca syarat dan ketentuannya tidak ada detail minimal pembelian ya saya gas lah beli 2 produk habis beli langsung ada tulisan selamat anda dapat kupon 24 juta pas di klik langsung ilang entah kemana, halah rusak saya dapat spin dan dapat hadiah kupon 24jt dengan syarat belanja 2 produk pas saya baca syarat dan ketentuannya tidak ada detail minimal pembelian ya saya gas lah beli 2 produk habis beli langsung ada tulisan selamat anda dapat kupon 24 juta pas di klik langsung ilang entah kemana , halah rusak dapat spin dapat hadiah kupon 24jt syarat belanja 2 produk pas baca syarat ketentuannya detail minimal pembelian saya gas lah beli 2 produk habis beli langsung ada tulisan selamat dapat kupon 24 juta pas klik langsung ilang entah ,"['halah', 'rusak', 'dapat', 'spin', 'dapat', 'hadiah', 'kupon', '24jt', 'syarat', 'belanja', '2', 'produk', 'pas', 'baca', 'syarat', 'ketentuannya', 'detail', 'minimal', 'pembelian', 'saya', 'gas', 'lah', 'beli', '2', 'produk', 'habis', 'beli', 'langsung', 'ada', 'tulisan', 'selamat', 'dapat', 'kupon', '24', 'juta', 'pas', 'klik', 'langsung', 'ilang', 'entah']",halah rusak dapat spin dapat hadiah kupon 24jt syarat belanja 2 produk pas baca syarat tentu detail minimal beli saya gas lah beli 2 produk habis beli langsung ada tulis selamat dapat kupon 24 juta pas klik langsung ilang entah
negatif,"mau narik saldo dipersulit, sudah menghubungi Tokopedia care masih belum juga dibalas, ga recomended kalau mau narik saldo refund, pokoknya hati hati kalau mau order, belum tentu barangnya ada dan bahkan dipersulit banget untuk narik saldonya, mungkin 400 ribuan buat anda kecil tapi buat saya itu buat makan 2 mingguan",mau narik saldo dipersulit sudah menghubungi tokopedia care masih belum juga dibalas ga recomended kalau mau narik saldo refund pokoknya hati hati kalau mau order belum tentu barangnya ada dan bahkan dipersulit banget untuk narik saldonya mungkin 400 ribuan buat anda kecil tapi buat saya itu buat makan 2 mingguan, mau narik saldo dipersulit sudah menghubungi tokopedia care masih belum juga dibalas tidak recomended kalau mau narik saldo refund pokoknya hati hati kalau mau order belum tentu barangnya ada dan bahkan dipersulit banget untuk narik saldonya mungkin 400 ribuan buat anda kecil tapi buat saya itu buat makan 2 mingguan , mau narik saldo dipersulit menghubungi tokopedia care dibalas recomended mau narik saldo refund pokoknya hati hati mau order belum tentu barangnya dan dipersulit banget narik saldonya mungkin 400 ribuan buat kecil buat itu buat makan 2 mingguan ,"['mau', 'narik', 'saldo', 'dipersulit', 'menghubungi', 'tokopedia', 'care', 'dibalas', 'recomended', 'mau', 'narik', 'saldo', 'refund', 'pokoknya', 'hati', 'hati', 'mau', 'order', 'belum', 'tentu', 'barangnya', 'dan', 'dipersulit', 'banget', 'narik', 'saldonya', 'mungkin', '400', 'ribuan', 'buat', 'kecil', 'buat', 'itu', 'buat', 'makan', '2', 'mingguan']",mau narik saldo sulit hubung tokopedia care balas recomended mau narik saldo refund pokok hati hati mau order belum tentu barang dan sulit banget narik saldo mungkin 400 ribu buat kecil buat itu buat makan 2 minggu
positif,mantab,mantab, mantab , mantab ,['mantab'],mantab
netral,"semoga Tuhan memberkati, keselamatan dan kebahagiaan ummat manusia di bumi ini. Amin.",semoga tuhan memberkati keselamatan dan kebahagiaan ummat manusia di bumi ini amin, semoga tuhan memberkati keselamatan dan kebahagiaan ummat manusia di bumi ini amin , semoga tuhan memberkati keselamatan kebahagiaan ummat manusia bumi amin ,"['semoga', 'tuhan', 'memberkati', 'keselamatan', 'kebahagiaan', 'ummat', 'manusia', 'bumi', 'amin']",moga tuhan kati selamat bahagia ummat manusia bumi amin
netral,Tokopedia tolong dong kaya dulu lagi bisa lihat kapan terakhir toko aktif biar jadi patokan kalo belanja. Soalnya saya sering banget belanja tapi tau tau toko nya udah tutup akhirnya saya nunggu lagi padahal barangnya sedang saya butuhin. Terimakasih,tokopedia tolong dong kaya dulu lagi bisa lihat kapan terakhir toko aktif biar jadi patokan kalo belanja soalnya saya sering banget belanja tapi tau tau toko nya udah tutup akhirnya saya nunggu lagi padahal barangnya sedang saya butuhin terimakasih, tokopedia tolong dong kaya dulu lagi bisa lihat kapan terakhir toko aktif biar jadi patokan kalo belanja soalnya saya sering banget belanja tapi tau tau toko nya udah tutup akhirnya saya nunggu lagi padahal barangnya sedang saya butuhin terimakasih , tokopedia dong kaya dulu bisa lihat kapan terakhir toko aktif biar jadi patokan kalo belanja soalnya sering banget belanja tau tau toko nya udah tutup akhirnya nunggu padahal barangnya saya butuhin terimakasih ,"['tokopedia', 'dong', 'kaya', 'dulu', 'bisa', 'lihat', 'kapan', 'terakhir', 'toko', 'aktif', 'biar', 'jadi', 'patokan', 'kalo', 'belanja', 'soalnya', 'sering', 'banget', 'belanja', 'tau', 'tau', 'toko', 'nya', 'udah', 'tutup', 'akhirnya', 'nunggu', 'padahal', 'barangnya', 'saya', 'butuhin', 'terimakasih']",tokopedia dong kaya dulu bisa lihat kapan akhir toko aktif biar jadi patok kalo belanja soal sering banget belanja tau tau toko nya udah tutup akhir nunggu padahal barang saya butuhin terimakasih
negatif,anehh...pas di dlm keranjang barang diskon 50% dari harga aslinya..karna ada kupon..pas di bayar eh malah muncul seperti jaringan tidak stabil..dan pas di ulangin lagi malah muncul saya sudah mencoba 3x kupon..dan harganya normal lagi..aneh👎👎👎👎,anehhpas di dlm keranjang barang diskon 50 dari harga aslinyakarna ada kuponpas di bayar eh malah muncul seperti jaringan tidak stabildan pas di ulangin lagi malah muncul saya sudah mencoba 3x kupondan harganya normal lagianeh, anehhpas di dlm keranjang barang diskon 50 dari harga aslinyakarna ada kuponpas di bayar eh malah muncul seperti jaringan tidak stabildan pas di ulangin lagi malah muncul saya sudah mencoba 3x kupondan harganya normal lagianeh , anehhpas dlm keranjang barang diskon 50 harga aslinyakarna kuponpas bayar eh malah muncul jaringan stabildan pas ulangin malah muncul sudah mencoba 3x kupondan harganya normal lagianeh ,"['anehhpas', 'dlm', 'keranjang', 'barang', 'diskon', '50', 'harga', 'aslinyakarna', 'kuponpas', 'bayar', 'eh', 'malah', 'muncul', 'jaringan', 'stabildan', 'pas', 'ulangin', 'malah', 'muncul', 'sudah', 'mencoba', '3x', 'kupondan', 'harganya', 'normal', 'lagianeh']",anehhpas dlm keranjang barang diskon 50 harga aslinyakarna kuponpas bayar eh malah muncul jaring stabildan pas ulangin malah muncul sudah coba 3x kupondan harga normal lagianeh
negatif,"apk nya lambat, ga worth it bgt, saran ku jgn di coba",apk nya lambat ga worth it bgt saran ku jgn di coba, apk nya lambat tidak worth it bgt saran ku jgn di coba , apk nya lambat worth it bgt saran ku jgn coba ,"['apk', 'nya', 'lambat', 'worth', 'it', 'bgt', 'saran', 'ku', 'jgn', 'coba']",apk nya lambat worth it bgt saran ku jgn coba
negatif,"Sistemnya ANCUR. Order pakai instan maks 3 Jam, sudah 5 jam penjual tidak kirim bahkan tidak respon chat, ajukan pembatalan malah diminta tunggu persetujuan penjual, kan aneh. Ini rampok namanya. Kecuali pembatalan dgn alasan yang ga jelas ya wajar. Ini jelas order pakai Instant, yang notabene nya butuh cepat, urgent. Malah diminta tunggu 2 hari kerja. Halooo?? itu saya bayar ongkir instan mahal2 buat apa kalau mesti tunggu 2 hari kerja baru bisa balik uang nya?? Pilih Marketplace lain saja.",sistemnya ancur order pakai instan maks 3 jam sudah 5 jam penjual tidak kirim bahkan tidak respon chat ajukan pembatalan malah diminta tunggu persetujuan penjual kan aneh ini rampok namanya kecuali pembatalan dgn alasan yang ga jelas ya wajar ini jelas order pakai instant yang notabene nya butuh cepat urgent malah diminta tunggu 2 hari kerja halooo itu saya bayar ongkir instan mahal2 buat apa kalau mesti tunggu 2 hari kerja baru bisa balik uang nya pilih marketplace lain saja, sistemnya ancur order pakai instan maks 3 jam sudah 5 jam penjual tidak kirim bahkan tidak respon chat ajukan pembatalan malah diminta tunggu persetujuan penjual kan aneh ini rampok namanya kecuali pembatalan dgn alasan yang tidak jelas ya wajar ini jelas order pakai instant yang notabene nya butuh cepat urgent malah diminta tunggu 2 hari kerja halooo itu saya bayar ongkir instan mahal2 buat apa kalau mesti tunggu 2 hari kerja baru bisa balik uang nya pilih marketplace lain saja , sistemnya ancur order pakai instan maks 3 jam 5 jam penjual kirim tidak respon chat ajukan pembatalan malah diminta tunggu persetujuan penjual kan aneh rampok namanya pembatalan dgn alasan tidak jelas wajar jelas order pakai instant notabene nya butuh cepat urgent malah diminta tunggu 2 hari kerja halooo saya bayar ongkir instan mahal2 buat kalau mesti tunggu 2 hari kerja bisa balik uang nya pilih marketplace saja ,"['sistemnya', 'ancur', 'order', 'pakai', 'instan', 'maks', '3', 'jam', '5', 'jam', 'penjual', 'kirim', 'tidak', 'respon', 'chat', 'ajukan', 'pembatalan', 'malah', 'diminta', 'tunggu', 'persetujuan', 'penjual', 'kan', 'aneh', 'rampok', 'namanya', 'pembatalan', 'dgn', 'alasan', 'tidak', 'jelas', 'wajar', 'jelas', 'order', 'pakai', 'instant', 'notabene', 'nya', 'butuh', 'cepat', 'urgent', 'malah', 'diminta', 'tunggu', '2', 'hari', 'kerja', 'halooo', 'saya', 'bayar', 'ongkir', 'instan', 'mahal2', 'buat', 'kalau', 'mesti', 'tunggu', '2', 'hari', 'kerja', 'bisa', 'balik', 'uang', 'nya', 'pilih', 'marketplace', 'saja']",sistem ancur order pakai instan maks 3 jam 5 jam jual kirim tidak respon chat aju batal malah minta tunggu tuju jual kan aneh rampok nama batal dgn alas tidak jelas wajar jelas order pakai instant notabene nya butuh cepat urgent malah minta tunggu 2 hari kerja halooo saya bayar ongkir instan mahal2 buat kalau mesti tunggu 2 hari kerja bisa balik uang nya pilih marketplace saja
negatif,aplikasi yang masih ada modus penipuan,aplikasi yang masih ada modus penipuan, aplikasi yang masih ada modus penipuan , aplikasi masih modus penipuan ,"['aplikasi', 'masih', 'modus', 'penipuan']",aplikasi masih modus tipu
negatif,"Beli barang lewat tokopedia ,barang tidak sesuai yang datang, ajukan komplain disuruh tunggu kurir ada yg datang buat ambil barang selama 3 hari. ditunggu tidak datang datang tiba tiba KOMPALAIN ditutup sendiri. DARI AWAL DISURUH TUNGGU KURIR BILANGNYA, KURIR TIDAK DATANG KOMPLAIN DITUTUP . SEKARANG DARI TOKOPEDIA CARE SUDAH TIDAK BISA LG DIURUS. BINATANG , PENIPU",beli barang lewat tokopedia barang tidak sesuai yang datang ajukan komplain disuruh tunggu kurir ada yg datang buat ambil barang selama 3 hari ditunggu tidak datang datang tiba tiba kompalain ditutup sendiri dari awal disuruh tunggu kurir bilangnya kurir tidak datang komplain ditutup sekarang dari tokopedia care sudah tidak bisa lg diurus binatang penipu, beli barang lewat tokopedia barang tidak sesuai yang datang ajukan komplain disuruh tunggu kurir ada yang datang buat ambil barang selama 3 hari ditunggu tidak datang datang tiba tiba kompalain ditutup sendiri dari awal disuruh tunggu kurir bilangnya kurir tidak datang komplain ditutup sekarang dari tokopedia care sudah tidak bisa lg diurus binatang penipu , beli barang lewat tokopedia barang sesuai datang ajukan komplain disuruh tunggu kurir yang datang buat ambil barang selama 3 hari ditunggu datang datang tiba tiba kompalain ditutup sendiri awal disuruh tunggu kurir bilangnya kurir datang komplain ditutup sekarang tokopedia care tidak lg diurus binatang penipu ,"['beli', 'barang', 'lewat', 'tokopedia', 'barang', 'sesuai', 'datang', 'ajukan', 'komplain', 'disuruh', 'tunggu', 'kurir', 'yang', 'datang', 'buat', 'ambil', 'barang', 'selama', '3', 'hari', 'ditunggu', 'datang', 'datang', 'tiba', 'tiba', 'kompalain', 'ditutup', 'sendiri', 'awal', 'disuruh', 'tunggu', 'kurir', 'bilangnya', 'kurir', 'datang', 'komplain', 'ditutup', 'sekarang', 'tokopedia', 'care', 'tidak', 'lg', 'diurus', 'binatang', 'penipu']",beli barang lewat tokopedia barang sesuai datang aju komplain suruh tunggu kurir yang datang buat ambil barang lama 3 hari tunggu datang datang tiba tiba kompalain tutup sendiri awal suruh tunggu kurir bilang kurir datang komplain tutup sekarang tokopedia care tidak lg urus binatang tipu
negatif,Jelek,jelek, jelek , jelek ,['jelek'],jelek
negatif,"customer service tidak responsif atau lama dalam memberikan tanggapan, dan sering menutup kasus dari orang lain jika memang sedikit lama bagi pelanggan membalas pesan sedangkan dari pihak customer service lebih lama lagi.",customer service tidak responsif atau lama dalam memberikan tanggapan dan sering menutup kasus dari orang lain jika memang sedikit lama bagi pelanggan membalas pesan sedangkan dari pihak customer service lebih lama lagi, customer service tidak responsif atau lama dalam memberikan tanggapan dan sering menutup kasus dari orang lain jika memang sedikit lama bagi pelanggan membalas pesan sedangkan dari pihak customer service lebih lama lagi , customer service responsif lama memberikan tanggapan sering menutup kasus orang jika memang sedikit lama pelanggan membalas pesan dari pihak customer service lama ,"['customer', 'service', 'responsif', 'lama', 'memberikan', 'tanggapan', 'sering', 'menutup', 'kasus', 'orang', 'jika', 'memang', 'sedikit', 'lama', 'pelanggan', 'membalas', 'pesan', 'dari', 'pihak', 'customer', 'service', 'lama']",customer service responsif lama beri tanggap sering tutup kasus orang jika memang sedikit lama langgan balas pesan dari pihak customer service lama
netral,yah gitu deh,yah gitu deh, yah gitu deh , yah gitu deh ,"['yah', 'gitu', 'deh']",yah gitu deh
netral,cuma gabut aku,cuma gabut aku, cuma gabut aku , cuma gabut aku ,"['cuma', 'gabut', 'aku']",cuma gabut aku
negatif,untuk expedisi tolong pake JNT aja yg cepat kalau pakai expedisi yg lain kebanyakan lemot,untuk expedisi tolong pake jnt aja yg cepat kalau pakai expedisi yg lain kebanyakan lemot, untuk expedisi tolong pake jnt aja yang cepat kalau pakai expedisi yang lain kebanyakan lemot , expedisi pake jnt aja cepat pakai expedisi lain kebanyakan lemot ,"['expedisi', 'pake', 'jnt', 'aja', 'cepat', 'pakai', 'expedisi', 'lain', 'kebanyakan', 'lemot']",expedisi pake jnt aja cepat pakai expedisi lain banyak lot
negatif,kdg lemot,kdg lemot, kdg lemot , kdg lemot ,"['kdg', 'lemot']",kdg lot
netral,"sekarang ga ngasih diskon buat belanja kah ?, jgn hanya buat pembayaran aja diskonnya, dulu kalo ga belanja 1 / 2 / 3 bulan dapat diskon 10rb atau berapa gitu... tapi sekarang udah berubah... diambil tiktok makanya berubah.........😮‍💨😮‍💨😮‍💨 beli lagi sahamnya biar China ga berkuasa, setelah tokped merger Ama TikTok diskon dibatasi bahkan ga dapat...💔",sekarang ga ngasih diskon buat belanja kah jgn hanya buat pembayaran aja diskonnya dulu kalo ga belanja 1 2 3 bulan dapat diskon 10rb atau berapa gitu tapi sekarang udah berubah diambil tiktok makanya berubah beli lagi sahamnya biar china ga berkuasa setelah tokped merger ama tiktok diskon dibatasi bahkan ga dapat, sekarang tidak ngasih diskon buat belanja kah jgn hanya buat pembayaran aja diskonnya dulu kalo tidak belanja 1 2 3 bulan dapat diskon 10rb atau berapa gitu tapi sekarang udah berubah diambil tiktok makanya berubah beli lagi sahamnya biar china tidak berkuasa setelah tokped merger ama tiktok diskon dibatasi bahkan tidak dapat , sekarang ngasih diskon buat belanja jgn buat pembayaran aja diskonnya dulu kalo belanja 1 2 3 bulan diskon 10rb berapa gitu sekarang udah berubah diambil tiktok makanya berubah beli sahamnya biar china berkuasa tokped merger ama tiktok diskon dibatasi tidak ,"['sekarang', 'ngasih', 'diskon', 'buat', 'belanja', 'jgn', 'buat', 'pembayaran', 'aja', 'diskonnya', 'dulu', 'kalo', 'belanja', '1', '2', '3', 'bulan', 'diskon', '10rb', 'berapa', 'gitu', 'sekarang', 'udah', 'berubah', 'diambil', 'tiktok', 'makanya', 'berubah', 'beli', 'sahamnya', 'biar', 'china', 'berkuasa', 'tokped', 'merger', 'ama', 'tiktok', 'diskon', 'dibatasi', 'tidak']",sekarang ngasih diskon buat belanja jgn buat bayar aja diskon dulu kalo belanja 1 2 3 bulan diskon 10rb berapa gitu sekarang udah ubah ambil tiktok makanya ubah beli saham biar china kuasa tokped merger ama tiktok diskon batas tidak
