label,content,clean,norm,stop,token,stem
positif,good apk,good apk, good apk , good apk ,"['good', 'apk']",good apk
negatif,cuma belum bisa pakai payleter,cuma belum bisa pakai payleter, cuma belum bisa pakai payleter , cuma bisa pakai payleter ,"['cuma', 'bisa', 'pakai', 'payleter']",cuma bisa pakai payleter
positif,sangat membantu memudahkan mencari kebutuhan apa saja serasa toko di genggaman,sangat membantu memudahkan mencari kebutuhan apa saja serasa toko di genggaman, sangat membantu memudahkan mencari kebutuhan apa saja serasa toko di genggaman , membantu memudahkan mencari kebutuhan saja serasa toko genggaman ,"['membantu', 'memudahkan', 'mencari', 'kebutuhan', 'saja', 'serasa', 'toko', 'genggaman']",bantu mudah cari butuh saja serasa toko genggam
positif,toko online handal,toko online handal, toko online handal , toko online handal ,"['toko', 'online', 'handal']",toko online handal
positif,bintang yang bicara,bintang yang bicara, bintang yang bicara , bintang bicara ,"['bintang', 'bicara']",bintang bicara
positif,"pelayan bagus,hak pembeli dan penjual adil",pelayan bagushak pembeli dan penjual adil, pelayan bagushak pembeli dan penjual adil , pelayan bagushak pembeli penjual adil ,"['pelayan', 'bagushak', 'pembeli', 'penjual', 'adil']",layan bagushak beli jual adil
positif,gacor,gacor, gacor , gacor ,['gacor'],gacor
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
positif,murah banget,murah banget, murah banget , murah banget ,"['murah', 'banget']",murah banget
positif,hampir sempurna untuk semua opsi,hampir sempurna untuk semua opsi, hampir sempurna untuk semua opsi , hampir sempurna semua opsi ,"['hampir', 'sempurna', 'semua', 'opsi']",hampir sempurna semua opsi
negatif,"cobak lah di update lagi aplikasinya, jangan pas buka shopee langsung ke video, bikin berat dan lag, ngga semua hp dan kuota orang itu sama, tersiksa kalau buka shopee",cobak lah di update lagi aplikasinya jangan pas buka shopee langsung ke video bikin berat dan lag ngga semua hp dan kuota orang itu sama tersiksa kalau buka shopee, cobak lah di update lagi aplikasinya jangan pas buka shopee langsung ke video bikin berat dan lag tidak semua hp dan kuota orang itu sama tersiksa kalau buka shopee , cobak lah update aplikasinya jangan pas buka shopee langsung video bikin berat lag semua hp kuota orang sama tersiksa buka shopee ,"['cobak', 'lah', 'update', 'aplikasinya', 'jangan', 'pas', 'buka', 'shopee', 'langsung', 'video', 'bikin', 'berat', 'lag', 'semua', 'hp', 'kuota', 'orang', 'sama', 'tersiksa', 'buka', 'shopee']",cobak lah update aplikasi jangan pas buka shopee langsung video bikin berat lag semua hp kuota orang sama siksa buka shopee
positif,aplikasi ini sangat bagus saya rekomendasikan,aplikasi ini sangat bagus saya rekomendasikan, aplikasi ini sangat bagus saya rekomendasikan , aplikasi sangat bagus rekomendasikan ,"['aplikasi', 'sangat', 'bagus', 'rekomendasikan']",aplikasi sangat bagus rekomendasi
positif,aplikasi yang saya konsumen. terimakasih,aplikasi yang saya konsumen terimakasih, aplikasi yang saya konsumen terimakasih , aplikasi saya konsumen terimakasih ,"['aplikasi', 'saya', 'konsumen', 'terimakasih']",aplikasi saya konsumen terimakasih
positif,very use full,very use full, very use full , very use full ,"['very', 'use', 'full']",very use full
positif,shopee meamang mantap,shopee meamang mantap, shopee meamang mantap , shopee meamang mantap ,"['shopee', 'meamang', 'mantap']",shopee meamang mantap
negatif,"min minta tolong , kalo bisa pas pengiriman itu ada tercantum nama kurir dan nomor telpon nyaa, jadi kalo kita mau konfirmasi kan gampang🙏🏻🙏🏻",min minta tolong kalo bisa pas pengiriman itu ada tercantum nama kurir dan nomor telpon nyaa jadi kalo kita mau konfirmasi kan gampang, min minta tolong kalo bisa pas pengiriman itu ada tercantum nama kurir dan nomor telpon nyaa jadi kalo kita mau konfirmasi kan gampang , min minta kalo pas pengiriman ada tercantum nama kurir nomor telpon nyaa jadi kalo mau konfirmasi kan gampang ,"['min', 'minta', 'kalo', 'pas', 'pengiriman', 'ada', 'tercantum', 'nama', 'kurir', 'nomor', 'telpon', 'nyaa', 'jadi', 'kalo', 'mau', 'konfirmasi', 'kan', 'gampang']",min minta kalo pas kirim ada cantum nama kurir nomor telpon nyaa jadi kalo mau konfirmasi kan gampang
positif,belanja murah dan muda,belanja murah dan muda, belanja murah dan muda , belanja murah muda ,"['belanja', 'murah', 'muda']",belanja murah muda
negatif,"yeah,..suka mecet.... ..jelek.",yeahsuka mecet jelek, yeahsuka mecet jelek , yeahsuka mecet jelek ,"['yeahsuka', 'mecet', 'jelek']",yeahsuka mecet jelek
positif,yaa pkoknya bagus dah ini aplikasi kalen harus instal,yaa pkoknya bagus dah ini aplikasi kalen harus instal, yaa pkoknya bagus dah ini aplikasi kalen harus instal , yaa pkoknya bagus dah aplikasi kalen instal ,"['yaa', 'pkoknya', 'bagus', 'dah', 'aplikasi', 'kalen', 'instal']",yaa pkoknya bagus dah aplikasi kalen instal
positif,good,good, good , good ,['good'],good
positif,"good respon , terimakasih min",good respon terimakasih min, good respon terimakasih min , good respon terimakasih min ,"['good', 'respon', 'terimakasih', 'min']",good respon terimakasih min
negatif,"apk ini memang memudahkan untuk berbelanja, tapi sudah 3 hari ini saya tidak bisa men CO barang yang saya inginkan, apakah hanya di saya aja yg bermasalah?",apk ini memang memudahkan untuk berbelanja tapi sudah 3 hari ini saya tidak bisa men co barang yang saya inginkan apakah hanya di saya aja yg bermasalah, apk ini memang memudahkan untuk berbelanja tapi sudah 3 hari ini saya tidak bisa men co barang yang saya inginkan apakah hanya di saya aja yang bermasalah , apk memang memudahkan berbelanja sudah 3 hari saya bisa men co barang saya inginkan hanya saya aja bermasalah ,"['apk', 'memang', 'memudahkan', 'berbelanja', 'sudah', '3', 'hari', 'saya', 'bisa', 'men', 'co', 'barang', 'saya', 'inginkan', 'hanya', 'saya', 'aja', 'bermasalah']",apk memang mudah belanja sudah 3 hari saya bisa men co barang saya ingin hanya saya aja masalah
positif,mantap pokonya!!!,mantap pokonya, mantap pokonya , mantap pokonya ,"['mantap', 'pokonya']",mantap poko
positif,semakin suka belanja di shopee...,semakin suka belanja di shopee, semakin suka belanja di shopee , semakin suka belanja shopee ,"['semakin', 'suka', 'belanja', 'shopee']",makin suka belanja shopee
positif,bagus banget,bagus banget, bagus banget , bagus banget ,"['bagus', 'banget']",bagus banget
netral,"mempermudah kan kita untuk belanja,dan tidak ribet,dan menyesuaikan keinginan kita",mempermudah kan kita untuk belanjadan tidak ribetdan menyesuaikan keinginan kita, mempermudah kan kita untuk belanjadan tidak ribetdan menyesuaikan keinginan kita , mempermudah kan untuk belanjadan ribetdan menyesuaikan keinginan ,"['mempermudah', 'kan', 'untuk', 'belanjadan', 'ribetdan', 'menyesuaikan', 'keinginan']",mudah kan untuk belanjadan ribetdan sesuai ingin
negatif,"paket nyasar mulu, heran. tiap co pasti drama nyasar dulu.",paket nyasar mulu heran tiap co pasti drama nyasar dulu, paket nyasar mulu heran tiap co pasti drama nyasar dulu , paket nyasar mulu heran tiap co drama nyasar dulu ,"['paket', 'nyasar', 'mulu', 'heran', 'tiap', 'co', 'drama', 'nyasar', 'dulu']",paket nyasar mulu heran tiap co drama nyasar dulu
positif,iya lebih gampang banget,iya lebih gampang banget, iya lebih gampang banget , iya gampang banget ,"['iya', 'gampang', 'banget']",iya gampang banget
positif,bagus banget,bagus banget, bagus banget , bagus banget ,"['bagus', 'banget']",bagus banget
positif,shopi sangat membantu,shopi sangat membantu, shopi sangat membantu , shopi membantu ,"['shopi', 'membantu']",shopi bantu
positif,ok,ok, ok , ,[],
positif,shopee selalu menemani disaat berbelanja,shopee selalu menemani disaat berbelanja, shopee selalu menemani disaat berbelanja , shopee selalu menemani disaat berbelanja ,"['shopee', 'selalu', 'menemani', 'disaat', 'berbelanja']",shopee selalu tani saat belanja
positif,sangat memudahkan di setiap belanja jika ada diskon atau potongan khusus untuk konsumen.,sangat memudahkan di setiap belanja jika ada diskon atau potongan khusus untuk konsumen, sangat memudahkan di setiap belanja jika ada diskon atau potongan khusus untuk konsumen , memudahkan setiap belanja ada diskon potongan khusus konsumen ,"['memudahkan', 'setiap', 'belanja', 'ada', 'diskon', 'potongan', 'khusus', 'konsumen']",mudah tiap belanja ada diskon potong khusus konsumen
positif,aplikasi mantap banyak diskon promo,aplikasi mantap banyak diskon promo, aplikasi mantap banyak diskon promo , aplikasi mantap diskon promo ,"['aplikasi', 'mantap', 'diskon', 'promo']",aplikasi mantap diskon promo
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
positif,bagus dan banyak diskon dan gratis ongkir,bagus dan banyak diskon dan gratis ongkir, bagus dan banyak diskon dan gratis ongkir , bagus banyak diskon gratis ongkir ,"['bagus', 'banyak', 'diskon', 'gratis', 'ongkir']",bagus banyak diskon gratis ongkir
positif,ok,ok, ok , ,[],
negatif,paket bermasalah pihak shopy slow respon mending belanja di tokopedia lebih banyak vocernya,paket bermasalah pihak shopy slow respon mending belanja di tokopedia lebih banyak vocernya, paket bermasalah pihak shopy slow respon mending belanja di tokopedia lebih banyak vocernya , paket bermasalah pihak shopy slow respon mending belanja tokopedia banyak vocernya ,"['paket', 'bermasalah', 'pihak', 'shopy', 'slow', 'respon', 'mending', 'belanja', 'tokopedia', 'banyak', 'vocernya']",paket masalah pihak shopy slow respon mending belanja tokopedia banyak vocernya
negatif,semakin jadi tempat sampah nih aplikasi. najis pake ini lagi,semakin jadi tempat sampah nih aplikasi najis pake ini lagi, semakin jadi tempat sampah nih aplikasi najis pake ini lagi , semakin jadi tempat sampah nih aplikasi najis pake lagi ,"['semakin', 'jadi', 'tempat', 'sampah', 'nih', 'aplikasi', 'najis', 'pake', 'lagi']",makin jadi tempat sampah nih aplikasi najis pake lagi
netral,"Tolong pas buka aplikasi jangan langsung di bagian live dan video, lag banget di hp low end.",tolong pas buka aplikasi jangan langsung di bagian live dan video lag banget di hp low end, tolong pas buka aplikasi jangan langsung di bagian live dan video lag banget di hp low end , pas buka aplikasi jangan langsung bagian live video lag banget hp low end ,"['pas', 'buka', 'aplikasi', 'jangan', 'langsung', 'bagian', 'live', 'video', 'lag', 'banget', 'hp', 'low', 'end']",pas buka aplikasi jangan langsung bagi live video lag banget hp low end
positif,shoppy ga pernah ngecewain..barang selalu datang sesuai pesanan,shoppy ga pernah ngecewainbarang selalu datang sesuai pesanan, shoppy tidak pernah ngecewainbarang selalu datang sesuai pesanan , shoppy pernah ngecewainbarang selalu datang sesuai pesanan ,"['shoppy', 'pernah', 'ngecewainbarang', 'selalu', 'datang', 'sesuai', 'pesanan']",shoppy pernah ngecewainbarang selalu datang sesuai pesan
negatif,auto instal aplikasi ini. giliran paket bermasalah pihak shopee mlempem tidak fast respon.yuk pindah aplikasi hijau aja,auto instal aplikasi ini giliran paket bermasalah pihak shopee mlempem tidak fast responyuk pindah aplikasi hijau aja, auto instal aplikasi ini giliran paket bermasalah pihak shopee mlempem tidak fast responyuk pindah aplikasi hijau aja , auto instal aplikasi giliran paket bermasalah pihak shopee mlempem fast responyuk pindah aplikasi hijau aja ,"['auto', 'instal', 'aplikasi', 'giliran', 'paket', 'bermasalah', 'pihak', 'shopee', 'mlempem', 'fast', 'responyuk', 'pindah', 'aplikasi', 'hijau', 'aja']",auto instal aplikasi gilir paket masalah pihak shopee mlempem fast responyuk pindah aplikasi hijau aja
positif,bagus simple,bagus simple, bagus simple , bagus simple ,"['bagus', 'simple']",bagus simple
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
negatif,maksa banget iklanya,maksa banget iklanya, maksa banget iklanya , maksa banget iklanya ,"['maksa', 'banget', 'iklanya']",maksa banget iklanya
negatif,"mending belanja online pindah ke aplikasi sebelah, disinigiliran return pengembalian barang malah ribet padahal sudah ada foto dan video. dan sangat jelas barang rusak tapi di tinjau mulu sampai berharihari",mending belanja online pindah ke aplikasi sebelah disinigiliran return pengembalian barang malah ribet padahal sudah ada foto dan video dan sangat jelas barang rusak tapi di tinjau mulu sampai berharihari, mending belanja online pindah ke aplikasi sebelah disinigiliran return pengembalian barang malah ribet padahal sudah ada foto dan video dan sangat jelas barang rusak tapi di tinjau mulu sampai berharihari , mending belanja online pindah aplikasi sebelah disinigiliran return pengembalian barang malah ribet padahal ada foto video sangat jelas barang rusak di tinjau mulu berharihari ,"['mending', 'belanja', 'online', 'pindah', 'aplikasi', 'sebelah', 'disinigiliran', 'return', 'pengembalian', 'barang', 'malah', 'ribet', 'padahal', 'ada', 'foto', 'video', 'sangat', 'jelas', 'barang', 'rusak', 'di', 'tinjau', 'mulu', 'berharihari']",mending belanja online pindah aplikasi belah disinigiliran return kembali barang malah ribet padahal ada foto video sangat jelas barang rusak di tinjau mulu berharihari
positif,"aplikasi nya bagus, barang' yg di jual juga hrgany murah, sangat ramah di kantong👍👍",aplikasi nya bagus barang yg di jual juga hrgany murah sangat ramah di kantong, aplikasi nya bagus barang yang di jual juga hrgany murah sangat ramah di kantong , aplikasi nya bagus barang jual hrgany murah ramah di kantong ,"['aplikasi', 'nya', 'bagus', 'barang', 'jual', 'hrgany', 'murah', 'ramah', 'di', 'kantong']",aplikasi nya bagus barang jual hrgany murah ramah di kantong
positif,toko online terpercaya dan terlengkap dan pasti nya aman... walaupun terkadang ada toko2 nakal tapi tidak terlalu mengecewakan seperti toko2 lain... pokoknya.. mantaaap👍✅,toko online terpercaya dan terlengkap dan pasti nya aman walaupun terkadang ada toko2 nakal tapi tidak terlalu mengecewakan seperti toko2 lain pokoknya mantaaap, toko online terpercaya dan terlengkap dan pasti nya aman walaupun terkadang ada toko2 nakal tapi tidak terlalu mengecewakan seperti toko2 lain pokoknya mantaaap , toko online terpercaya terlengkap pasti nya aman walaupun terkadang toko2 nakal tidak terlalu mengecewakan toko2 pokoknya mantaaap ,"['toko', 'online', 'terpercaya', 'terlengkap', 'pasti', 'nya', 'aman', 'walaupun', 'terkadang', 'toko2', 'nakal', 'tidak', 'terlalu', 'mengecewakan', 'toko2', 'pokoknya', 'mantaaap']",toko online percaya lengkap pasti nya aman walaupun terkadang toko2 nakal tidak terlalu kecewa toko2 pokok mantaaap
positif,sesuai pesanan,sesuai pesanan, sesuai pesanan , sesuai pesanan ,"['sesuai', 'pesanan']",sesuai pesan
positif,mempermudah dlm blnja,mempermudah dlm blnja, mempermudah dlm blnja , mempermudah dlm blnja ,"['mempermudah', 'dlm', 'blnja']",mudah dlm blnja
positif,ok,ok, ok , ,[],
positif,i love shopee,i love shopee, i love shopee , i love shopee ,"['i', 'love', 'shopee']",i love shopee
negatif,😡😡😡😡 apk kaya anjeng pepek kontol,apk kaya anjeng pepek kontol, apk kaya anjeng pepek kontol , apk kaya anjeng pepek kontol ,"['apk', 'kaya', 'anjeng', 'pepek', 'kontol']",apk kaya anjeng pepek kontol
positif,"Alhamdulillah pesan nya lai sesuai dengan pesanan kita,terima kasih kak kuril",alhamdulillah pesan nya lai sesuai dengan pesanan kitaterima kasih kak kuril, alhamdulillah pesan nya lai sesuai dengan pesanan kitaterima kasih kak kuril , alhamdulillah pesan nya lai sesuai pesanan kitaterima kasih kak kuril ,"['alhamdulillah', 'pesan', 'nya', 'lai', 'sesuai', 'pesanan', 'kitaterima', 'kasih', 'kak', 'kuril']",alhamdulillah pesan nya lai sesuai pesan kitaterima kasih kak kuril
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
positif,Aplikasi yg saat membantu kalau mls belanja offline,aplikasi yg saat membantu kalau mls belanja offline, aplikasi yang saat membantu kalau mls belanja offline , aplikasi saat membantu mls belanja offline ,"['aplikasi', 'saat', 'membantu', 'mls', 'belanja', 'offline']",aplikasi saat bantu mls belanja offline
negatif,tutor bintang nol dong,tutor bintang nol dong, tutor bintang nol dong , tutor bintang nol dong ,"['tutor', 'bintang', 'nol', 'dong']",tutor bintang nol dong
positif,belanja jadi mudah dan ga ribet,belanja jadi mudah dan ga ribet, belanja jadi mudah dan tidak ribet , belanja jadi mudah tidak ribet ,"['belanja', 'jadi', 'mudah', 'tidak', 'ribet']",belanja jadi mudah tidak ribet
positif,senang belanja di Shopee bisa COD dan dapat harga terjangkau. yuk belanja di Shopee.,senang belanja di shopee bisa cod dan dapat harga terjangkau yuk belanja di shopee, senang belanja di shopee bisa cod dan dapat harga terjangkau yuk belanja di shopee , senang belanja shopee cod dapat harga terjangkau yuk belanja shopee ,"['senang', 'belanja', 'shopee', 'cod', 'dapat', 'harga', 'terjangkau', 'yuk', 'belanja', 'shopee']",senang belanja shopee cod dapat harga jangkau yuk belanja shopee
negatif,makin ngga ngotak ongkirnya mahalan ongkir daripada barangnya 🫩,makin ngga ngotak ongkirnya mahalan ongkir daripada barangnya, makin tidak ngotak ongkirnya mahalan ongkir daripada barangnya , makin ngotak ongkirnya mahalan ongkir barangnya ,"['makin', 'ngotak', 'ongkirnya', 'mahalan', 'ongkir', 'barangnya']",makin ngotak ongkirnya mahal ongkir barang
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
positif,sangat membantu,sangat membantu, sangat membantu , membantu ,['membantu'],bantu
positif,top and top,top and top, top and top , top and top ,"['top', 'and', 'top']",top and top
positif,terbaik,terbaik, terbaik , terbaik ,['terbaik'],baik
positif,"best the best,,,,",best the best, best the best , best the best ,"['best', 'the', 'best']",best the best
netral,lembut kk,lembut kk, lembut kk , lembut kk ,"['lembut', 'kk']",lembut kk
positif,bgus skli,bgus skli, bgus skli , bgus skli ,"['bgus', 'skli']",bgus skli
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
netral,dngn ada nya shopee saya,dngn ada nya shopee saya, dngn ada nya shopee saya , dngn nya shopee ,"['dngn', 'nya', 'shopee']",dngn nya shopee
netral,gacoan,gacoan, gacoan , gacoan ,['gacoan'],gaco
positif,pesanan selalu aman cuman mohon percepat kesampaian pesanan,pesanan selalu aman cuman mohon percepat kesampaian pesanan, pesanan selalu aman cuman mohon percepat kesampaian pesanan , pesanan selalu aman cuman mohon percepat kesampaian pesanan ,"['pesanan', 'selalu', 'aman', 'cuman', 'mohon', 'percepat', 'kesampaian', 'pesanan']",pesan selalu aman cuman mohon cepat sampai pesan
netral,"saya sering belanja di shopee dan pengguna lama,kalau bisa kembangkan pembayaran lewat qris dong,tanpa ada biaya tambahan,penanganan,dll kalau bisa🫠😁",saya sering belanja di shopee dan pengguna lamakalau bisa kembangkan pembayaran lewat qris dongtanpa ada biaya tambahanpenanganandll kalau bisa, saya sering belanja di shopee dan pengguna lamakalau bisa kembangkan pembayaran lewat qris dongtanpa ada biaya tambahanpenanganandll kalau bisa , sering belanja shopee pengguna lamakalau kembangkan pembayaran lewat qris dongtanpa biaya tambahanpenanganandll bisa ,"['sering', 'belanja', 'shopee', 'pengguna', 'lamakalau', 'kembangkan', 'pembayaran', 'lewat', 'qris', 'dongtanpa', 'biaya', 'tambahanpenanganandll', 'bisa']",sering belanja shopee guna lamakalau kembang bayar lewat qris dongtanpa biaya tambahanpenanganandll bisa
positif,memudahkan dalam berbelanja segala kebutuhan bravo shopee,memudahkan dalam berbelanja segala kebutuhan bravo shopee, memudahkan dalam berbelanja segala kebutuhan bravo shopee , memudahkan berbelanja segala kebutuhan bravo shopee ,"['memudahkan', 'berbelanja', 'segala', 'kebutuhan', 'bravo', 'shopee']",mudah belanja segala butuh bravo shopee
positif,barang yang di pesan sesuai tepat waktu,barang yang di pesan sesuai tepat waktu, barang yang di pesan sesuai tepat waktu , barang di pesan sesuai tepat waktu ,"['barang', 'di', 'pesan', 'sesuai', 'tepat', 'waktu']",barang di pesan sesuai tepat waktu
positif,ox Shopee is the best terbaik aku suka banget shopee tetap yang terbaik,ox shopee is the best terbaik aku suka banget shopee tetap yang terbaik, ox shopee is the best terbaik aku suka banget shopee tetap yang terbaik , ox shopee is the best terbaik aku suka banget shopee tetap terbaik ,"['ox', 'shopee', 'is', 'the', 'best', 'terbaik', 'aku', 'suka', 'banget', 'shopee', 'tetap', 'terbaik']",ox shopee is the best baik aku suka banget shopee tetap baik
netral,pengambilan paket sangat sulit tol,pengambilan paket sangat sulit tol, pengambilan paket sangat sulit tol , pengambilan paket sulit tol ,"['pengambilan', 'paket', 'sulit', 'tol']",ambil paket sulit tol
positif,luar biasa,luar biasa, luar biasa , luar biasa ,"['luar', 'biasa']",luar biasa
negatif,aplikasi nya berat bangettt,aplikasi nya berat bangettt, aplikasi nya berat bangettt , aplikasi nya berat bangettt ,"['aplikasi', 'nya', 'berat', 'bangettt']",aplikasi nya berat bangettt
positif,baik,baik, baik , ,[],
positif,mantap sekali,mantap sekali, mantap sekali , mantap sekali ,"['mantap', 'sekali']",mantap sekali
positif,bagusss bgt walaupun kadang sering ketipu beli iphone yang datang semen 1 setengah kilo,bagusss bgt walaupun kadang sering ketipu beli iphone yang datang semen 1 setengah kilo, bagusss bgt walaupun kadang sering ketipu beli iphone yang datang semen 1 setengah kilo , bagusss bgt walaupun kadang sering ketipu beli iphone datang semen 1 setengah kilo ,"['bagusss', 'bgt', 'walaupun', 'kadang', 'sering', 'ketipu', 'beli', 'iphone', 'datang', 'semen', '1', 'setengah', 'kilo']",bagusss bgt walaupun kadang sering tipu beli iphone datang semen 1 tengah kilo
netral,belum coba hehehe,belum coba hehehe, belum coba hehehe , coba hehehe ,"['coba', 'hehehe']",coba hehehe
positif,sangat membantu dlm blanja gk ribet..,sangat membantu dlm blanja gk ribet, sangat membantu dlm blanja gk ribet , membantu dlm blanja gk ribet ,"['membantu', 'dlm', 'blanja', 'gk', 'ribet']",bantu dlm blanja gk ribet
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
positif,suka banget sama shopee dan kita juga bisa belanja dengan mudah 😘🤭,suka banget sama shopee dan kita juga bisa belanja dengan mudah, suka banget sama shopee dan kita juga bisa belanja dengan mudah , suka banget sama shopee kita bisa belanja mudah ,"['suka', 'banget', 'sama', 'shopee', 'kita', 'bisa', 'belanja', 'mudah']",suka banget sama shopee kita bisa belanja mudah
positif,barang nya bagus berkualitas pengirimannya tepat waktu,barang nya bagus berkualitas pengirimannya tepat waktu, barang nya bagus berkualitas pengirimannya tepat waktu , barang nya bagus berkualitas pengirimannya tepat waktu ,"['barang', 'nya', 'bagus', 'berkualitas', 'pengirimannya', 'tepat', 'waktu']",barang nya bagus kualitas kirim tepat waktu
negatif,buruk polll pelayanan ny semua pokoknya pengiriman lambat,buruk polll pelayanan ny semua pokoknya pengiriman lambat, buruk polll pelayanan ny semua pokoknya pengiriman lambat , buruk polll pelayanan ny semua pokoknya pengiriman lambat ,"['buruk', 'polll', 'pelayanan', 'ny', 'semua', 'pokoknya', 'pengiriman', 'lambat']",buruk polll layan ny semua pokok kirim lambat
positif,barang selalu sesuai dengan pesanan yg sya pesan dan pelayanan pengiriman selalu tepat waktu.,barang selalu sesuai dengan pesanan yg sya pesan dan pelayanan pengiriman selalu tepat waktu, barang selalu sesuai dengan pesanan yang sya pesan dan pelayanan pengiriman selalu tepat waktu , barang selalu sesuai pesanan sya pesan pelayanan pengiriman selalu tepat waktu ,"['barang', 'selalu', 'sesuai', 'pesanan', 'sya', 'pesan', 'pelayanan', 'pengiriman', 'selalu', 'tepat', 'waktu']",barang selalu sesuai pesan sya pesan layan kirim selalu tepat waktu
netral,"saya kasih bintang 5 mudah2, seller yg nakal di tindak.",saya kasih bintang 5 mudah2 seller yg nakal di tindak, saya kasih bintang 5 mudah2 seller yang nakal di tindak , kasih bintang 5 mudah2 seller nakal tindak ,"['kasih', 'bintang', '5', 'mudah2', 'seller', 'nakal', 'tindak']",kasih bintang 5 mudah2 seller nakal tindak
negatif,menteh apk ini mah 5 hari masih di kemas aja,menteh apk ini mah 5 hari masih di kemas aja, menteh apk ini mah 5 hari masih di kemas aja , menteh apk mah 5 hari di kemas aja ,"['menteh', 'apk', 'mah', '5', 'hari', 'di', 'kemas', 'aja']",teh apk mah 5 hari di kemas aja
netral,waduh maaf kak saya tadi kasi bintang 1 ternyata sudah ter download maaf yaa kak tadi ada kesalahan sekali lagi maaf ya kak,waduh maaf kak saya tadi kasi bintang 1 ternyata sudah ter download maaf yaa kak tadi ada kesalahan sekali lagi maaf ya kak, waduh maaf kak saya tadi kasi bintang 1 ternyata sudah ter download maaf yaa kak tadi ada kesalahan sekali lagi maaf ya kak , waduh maaf kak tadi kasi bintang 1 ternyata ter download maaf yaa kak tadi kesalahan sekali maaf kak ,"['waduh', 'maaf', 'kak', 'tadi', 'kasi', 'bintang', '1', 'ternyata', 'ter', 'download', 'maaf', 'yaa', 'kak', 'tadi', 'kesalahan', 'sekali', 'maaf', 'kak']",waduh maaf kak tadi kasi bintang 1 nyata ter download maaf yaa kak tadi salah sekali maaf kak
positif,"nyaman belanja di shopee,,, banyak diskon nya terutama ongkir,,,soalnya tempat saya kan di Sulawesi kadang berat di ongkir... tapi shopee selalu kasi potongan ongkir jadi sering sering deh belanja",nyaman belanja di shopee banyak diskon nya terutama ongkirsoalnya tempat saya kan di sulawesi kadang berat di ongkir tapi shopee selalu kasi potongan ongkir jadi sering sering deh belanja, nyaman belanja di shopee banyak diskon nya terutama ongkirsoalnya tempat saya kan di sulawesi kadang berat di ongkir tapi shopee selalu kasi potongan ongkir jadi sering sering deh belanja , nyaman belanja shopee diskon nya terutama ongkirsoalnya tempat kan sulawesi kadang berat ongkir shopee selalu kasi potongan ongkir jadi sering sering deh belanja ,"['nyaman', 'belanja', 'shopee', 'diskon', 'nya', 'terutama', 'ongkirsoalnya', 'tempat', 'kan', 'sulawesi', 'kadang', 'berat', 'ongkir', 'shopee', 'selalu', 'kasi', 'potongan', 'ongkir', 'jadi', 'sering', 'sering', 'deh', 'belanja']",nyaman belanja shopee diskon nya utama ongkirsoalnya tempat kan sulawesi kadang berat ongkir shopee selalu kasi potong ongkir jadi sering sering deh belanja
positif,sangat membantu saat pesan barang yang saya inginkan,sangat membantu saat pesan barang yang saya inginkan, sangat membantu saat pesan barang yang saya inginkan , membantu pesan barang saya inginkan ,"['membantu', 'pesan', 'barang', 'saya', 'inginkan']",bantu pesan barang saya ingin
